Yorum,Puan,Tarih,Yıl,Ay
"Netflixi faturama yansıttığım için Netflix ücretinin %10'u kadar kesinti yapmış, Kesinti yapılacağını belirtmeden kafalarına göre fatura kesiyorlar.",1,2024-10-09 13:49:39,2024,10
Kart ekle diyorum Kart ekli gözükmüyor. Ayrıca kimlik okutmak için en az 2 saat uğraşmanız gerek heleki on yüz için. Ayrıca kimliğin arka ve ön yüzünü tarattigimda (2saat uğraştan sonra) hata veriyor. Dua et paycell papara hesabım kapandı yoksa papara tam yol ileri gidiyordum. Yazıklar olsun size.,1,2024-10-08 21:49:03,2024,10
Güzel uygulama fakat hediye dünyamdaki puanlarla kullanmadığım halde limit doldu hatası veriyor çok can sıkıcı,4,2024-10-08 20:24:20,2024,10
Kartta şifre hatalı diyor hep,1,2024-10-08 10:28:03,2024,10
Paycell şifremi yenilemek için sizin verdiğiniz talimatlara göre her şeyi yaptım ve Yeni şifremi verdi ve yine giriş yapamıyorum sizin verdiğiniz hizmet dünya üzerindeki en kötüsü Hindistan bile sizden daha hizmet verir kendi yemeklerini yere döküp yiyen insanlar sizden daha hizme verir,1,2024-10-07 22:28:02,2024,10
YÜKLEyeceğim izninizle ve bilginize,5,2024-10-07 18:44:05,2024,10
Telefonumda root olmamasına rağmen root var diyor,1,2024-10-07 16:52:41,2024,10
Kimlik doğrulama yapmıyor,1,2024-10-07 14:07:28,2024,10
Kimlik doğrulamada selfie kısmında sürekli atıyor uygulamadan,2,2024-10-07 13:08:37,2024,10
AYARLQR YOOOK,1,2024-10-06 13:58:16,2024,10
Berbat,1,2024-10-06 12:55:40,2024,10
Dolandırdı,1,2024-10-06 00:09:51,2024,10
Çok sorunlu uygulama,1,2024-10-04 17:11:34,2024,10
Kodlar ve pinler menüsü kaldırılmış çıkmıyor artık bende,1,2024-10-04 13:09:46,2024,10
Benimde 1000 liramı karta aktardı sonrada oparayı kullandırmıyor havalede haptırmıyor faturaya paycell işlemleri diye yansıtıyor,1,2024-10-03 22:14:03,2024,10
Etiketler,5,2024-10-03 22:08:13,2024,10
Ben yurtdışındayim nasil veri ile işlem yapayım cok saçma sms ile sifre isteğin yeter internet çalışmıyor Turkcell hattımın,1,2024-10-03 20:50:34,2024,10
ol ttabi,4,2024-10-03 16:55:31,2024,10
Guzel,5,2024-10-03 16:39:21,2024,10
Cihazda root olmadigi halde root tespit edildi yazıyor ve apk acilmiyor düzeltilmeli doğaya değer verilmeli ve temiz yemek... Nasıl menfaatlenebilirim acaba,2,2024-10-03 14:49:56,2024,10
Para yüklenemiyor. 3D sms gelmiyor.,1,2024-10-03 10:29:38,2024,10
Uygulamaya bir türlü giriş yapamadım,1,2024-10-02 18:37:06,2024,10
Şifremi unuttum tekrar şifre alamıyorum yardım,1,2024-10-02 06:19:46,2024,10
Paycell le yeni başladım ama simdide hemen ödül ve küçük bonuslar geldi bu çok güzel bişey di herkeze tavsiye ediyorum 😁,5,2024-10-01 22:36:06,2024,10
Ödeme yapacağınız zaman özellikle son gün sayfayı açmıyor resmen bilerek yapılmış bir şey bayiye gidiyoruz sistem yok deniliyor faiz ödemek zorunda mıyım arkadaşım ben!?,1,2024-10-01 18:04:12,2024,10
Kotu,1,2024-10-01 13:40:40,2024,10
Chick n play diye 179 tl cekiyorlar her ay bu dolandırıcılık Türkcell ile bu uygulama dolandırıyor herkesi dikkatli olun,1,2024-10-01 13:12:11,2024,10
Marketten alışveriş yaparken geçer mi mesela şok a101 gibi marketlerde kullanabilir miyiz (üste çıksın diye 5 yıldız veriyorum),5,2024-10-01 12:53:33,2024,10
Uygulamaya giriş yapıyorum uygulama geri atıyor,5,2024-10-01 06:24:59,2024,10
Özür dilerim bir yıldız bile hakketmeyen uygulama demişim pardon hiçbirsey Hakk etmeyen bir uygulama dolandırıcılığı resmiyete dokmuşler resmen,1,2024-10-01 04:59:51,2024,10
Sürekli bu uygulamanın reklam olarak karşıma çıkması beni bezdirdi,1,2024-09-30 23:16:05,2024,9
üçkağıtçı bir uygulam fakat Turkcelli olduğumuz için mecbur kaliyoz kullanmaya,1,2024-09-30 15:13:54,2024,9
paycell iptal edilmesini istiyorum,1,2024-09-30 13:25:04,2024,9
Aylardır benden paycell uygulamasından para alınıyor. İptal edemiyorum. Müşteri hizmetleri ne ulaşamıyorum. Şikayet etmek için ne yapmam lazım..,1,2024-09-30 10:57:06,2024,9
Hesabımın şifresini unttum şifre yenilemek için uğraşıyorum ama beni müşteri hizmetlerine aktarıyor müşteri hizmetlerinde benden şifre istiyor böyle bir döngüye girdi yardımcı olun lütfen,5,2024-09-30 00:44:35,2024,9
"Herşey güzel fakat eskiden istediğimiz ibana para transferi yapabiliyorduk. Hayır madem kaldırdınız neden transfer işlemleri diye bir sekmeniz var, madem transfer işlemleri sekmeniz var neden ibana aktarım yapamıyorum. Acil desteğinizi rica ediyorum",2,2024-09-29 22:06:39,2024,9
Çok iyi,5,2024-09-28 20:15:07,2024,9
Güzel bir uygulama,5,2024-09-28 19:44:40,2024,9
Telefonumda rot var uygulamaya giriş yapılmıyor yardımcı olursanız memnun olurum,2,2024-09-28 15:52:52,2024,9
Uzun zamamdır paycell kullanıcısıyım yeni bir paycell kart almıştı uygulamaya girdim kartmı ekledim sms geldi dört haneli şifrem yazıyordu ama kartım uygulamada gözükmedi birdaha kaydettim kart numarası geçersizdir diyor fark bir kart deneyin dedi bende bir kart daha aldım aynı olay yaşandı iki kartımıda kullanamıyorum acil şu duruma bir çözüm bulun,1,2024-09-28 12:58:31,2024,9
Faturaya yansıtarak bakiye yüklemesi oluyor mu,1,2024-09-28 00:53:45,2024,9
İyi,2,2024-09-27 21:16:50,2024,9
Her halde 2 gün sonra falan para hesaba geçecek yarım saattir paranın paycele yüklenmesini bekliyoruz,1,2024-09-27 17:33:00,2024,9
Şifrem bloke hiç bir şekilde guncelleyemiyorum muhatap da yok,1,2024-09-27 16:52:00,2024,9
Hesap kurtarma kodu gelmiyor,1,2024-09-27 15:55:03,2024,9
Uygulama da zaten birçok sorun varken şimdi 70-100 TL arasında sattıkları kartlarda bir ay içinde bozuluyor ve çözüm olarak tekrar kart satın almamızı öneriyorlar böyle saçma bir kurum daha yok,1,2024-09-27 00:20:53,2024,9
Turkcell adı altında ki bu uygulama aynı faturayı hem Turkcell'den hemde paycellden kesti hırsızlık bu yapılan iğrenç gerçekten iğrenç,1,2024-09-26 23:47:54,2024,9
"Tipik bir yerli ve milli çakallık. Karta para yatırıp qr kod ile ödemek istediğinde, kartı seçtirmeyip Turkcell faturasına yansıtma seçeneğini zorunlu tutuyor. Bu nedenle kullanılamayacak bakiyeyi geri almak istediğinde ise işlem ücreti istiyor.",1,2024-09-26 19:01:55,2024,9
"Yeni yükleme yaptım Google ödeme yapmak için birincil hesap seçtim Google para tahsil edememiş zorluk çıkardı diyor. Şimdi de şifremi yazıyorum giriş yapamıyorum hesabınız donduruldu diyor şifremi değiştiremiyorum ne biçim bir yer burası anlamadım. Hesabımı silmek istiyorum yardımcı olur musunuz.. Sizler sorun falan çözemezsiniz iş baştan bozuk başlamış neyi çözeceksiniz ki? Sadece hesabımı kapatın o işe yardımcı olun yeter, bir daha ne ismini kullanırım bu ürünün ne de tavsiye ederim. Kötü yer",1,2024-09-26 18:45:44,2024,9
Sifre hatasi veriyorr,2,2024-09-26 17:53:03,2024,9
"Şifre oluşturana kadar canım çıktı. Uygulama asistana yönlendiriyo, asistan uygulamaya. Hiçbir şekilde şifre alamadım.",1,2024-09-26 17:24:11,2024,9
Ip ihlali ve konumumuzu yayıyor sakın yüklemeyin,1,2024-09-26 15:34:02,2024,9
Çok güzel yıllardır kullanıyorum ancak bir hata yüzünden soğudum yeni aldığım kart eklediğim halde uygulamada gözükmüyor,4,2024-09-26 15:14:44,2024,9
kampanyalarda alışveriş sonrası verilemesi gereken hediye paralar ne yazık ki alışveriş sonrası hemen verilmiyorm verilmesi için mail atmam gerekiyor. onun içinde 3-4 gün beklemek zorunda kalıyoruz. Alt yapınız bunu kendi otomatik vermeyecekse bana maaş bağlanda mail atıp durayım size.,3,2024-09-26 14:20:51,2024,9
Paycell de ATM den QR kod ile para çekme özelliği gelse çok güzel olacak Ve geldiği zaman 5 yıldız vereceğim,4,2024-09-26 13:25:24,2024,9
BERBAT BİR SİRKET KİM OLDUKLARİ BELLİ DEGİL ADAMLARİN ATM LERİ BİLE YOK. BASKA BANKALARIN ATM SİNDEN PARA YATİRMAK ZORUNDA KALİYORSUNUZ BASKA ATME PARAMİ YUTTU 27 GÜNDÜR COZEMEDİLER 7.000 TL OYLE ASKİDA KALDİ İLGİSİZLİK DİZ BOYU KESİNLİKLE TAVSİYE ETMEM,1,2024-09-26 13:03:05,2024,9
Giriş yapınca durduruldu diyor yani giriş yapamıyorum,1,2024-09-26 10:32:24,2024,9
Son günceleme sonrası uygulamadan atıyor şifre girdikten sonra doğru dürüst günceleme yapın paycell mail attım ekran görüntüsü vs şu durumu çözün,1,2024-09-26 04:00:56,2024,9
"Telefonumuz Note 4 , bir kaç gün öncesine kadar açılan uygulama şuan açılmıyor. Sifreyi girdikten sonra eb basa atiyor.Müşteri hizmetleri telefonunu eski olduğu için güncelleme almıyor diyor! Uygulamayı kullanabilmek için telefonunuzda üst seviye olması lazımmış!",1,2024-09-26 00:12:43,2024,9
Cok beyenfim,5,2024-09-26 00:04:50,2024,9
Çok iyi bir uygulama,5,2024-09-25 16:38:13,2024,9
bir de kart numarasını görsek çok daha güzel olurdu,5,2024-09-25 14:22:36,2024,9
Oyunda limit artırımı yok 500 tl veriyor candy crush saga ilgilenirseniz sevinirim,1,2024-09-25 06:05:36,2024,9
Bu uygulama dolandırıcı karta aktar yapınca veriyo çekmeye gelince vermiyo,1,2024-09-25 00:48:11,2024,9
Paycel sifrem bloke oldu kaç kere aradım çağrı merkezini yapmıyorlar turkcel bayiye gittim onlarda yapmıyorlar napicam ben 2 aydır uğraşıyorum olmuyor lütfen yardımcı olun artık yada uygulamayı kokten kaldırın,1,2024-09-24 22:34:22,2024,9
REZALET..TÜRKCELL İN MÜSTERILERI UGRAŞTIRMADAN KAZIK ATMAYI KOLAYLAŞTIRMASI İCİN YAPTIGI BİR UYGULAMA..1 LİRALIK İŞLEME BİLE 5 LİRA MASRAF KESEN REZALET ÖTESİ BİR UYGULAMA.DOLANDIRMA UYGULAMASI YANİ...PAPARA KULLANIN HER İSLEM ÜCRETSİZ PAPARADA..PAYCEL PAPARANIN BOKU BİLE OLAMAZ.. :) KULLANMAYIN KESİNLİKLE ÜZÜLMEYİN,2,2024-09-23 23:48:38,2024,9
Kaç yaşından başlar,4,2024-09-23 18:39:45,2024,9
KREDİYİ YÜKSELTİN,5,2024-09-23 13:10:27,2024,9
Bu uygulama kadar hırsız bir uygulama yok 340 tl beni borçlandirmis sözde birsey indirmiştim şifre göndermişler girmişim böyle bireyden haberim yok tamamen benim kontrolüm dışında olan birsey itiraz ediyorum gerekli mercilere başvuru yapacağım,1,2024-09-23 12:22:51,2024,9
Arkadaşlar kesinlikle buraya üye olmayın çünkü müşteri hizmetleri iletişime geçeceğiniz kimse yok para yatırdım hesabıma hesabım gözükmüyor diğer hesaba aktarmak için tam 4 gündür bekliyorum hala herhangi bir haber yok her gün arıyorum yok şuraya ilettik yok böyle yok sistem gitti yok şu oldu mağdur olursunuz kesinlikle para yaptırmayın ve bu uygulama Turkcell ile iş birlikli türkcell gibi bir firma nasıl bunla işbirliği yapıyor kesinlikle bunu anlamıyorum yazıklar olsun,1,2024-09-22 21:02:14,2024,9
İznim olmadan çocuk bile oyun satın alabiliyor,1,2024-09-22 16:06:33,2024,9
🤩🤩🤩🤩,5,2024-09-22 13:15:07,2024,9
👍👍👍👍👍👍👍,5,2024-09-22 12:01:48,2024,9
İsa,4,2024-09-22 11:38:08,2024,9
Payceel kullanıyorum memnunum,5,2024-09-21 21:28:42,2024,9
Paycell uygulama indiremiyorum,3,2024-09-21 06:50:40,2024,9
Deneyimim henüz yoyok.Uygulamayı kullandıkça olacak.,5,2024-09-20 23:15:05,2024,9
Gereksiz,2,2024-09-20 16:44:16,2024,9
Çok memnun oldum,5,2024-09-20 07:35:40,2024,9
Uygulama gayet güzel düşünülmüş fakat aldıkları absürt ücretler nedeniyle kendi sonunu kazıyor.,1,2024-09-20 01:54:12,2024,9
Lanet ve berbat..... kafasına göre şifre bloke yapıyor.,1,2024-09-19 23:11:18,2024,9
"Yaklaşık 1 yıldır peşin aldıkları paramı iade etmiyorlar,hiç bir kurum ödeme olarak kabul etmiyor,fatura ödemeli dahil yapamadığım tuzak....",1,2024-09-19 22:36:49,2024,9
berbat bir proğram şifremi giriyorum bloke oluyor 850 li telefonu arıyorum şifre gir diyor giriyorum bloke oldu diyo mobil ıygulamaya girip giriş yapın sayfada hemen araya yönlendiriyor bloke diyor bir müşteri temsilcisi yok derdimizi anlayacağınız tarafıma yanlış işlem yapılırsa yada para çekimi olursa yasal haklarımı arayacağım tarafınıza bildiririm,1,2024-09-19 17:14:47,2024,9
Berbat bir uygulama kesinlikle yüklemeyin,1,2024-09-19 14:39:07,2024,9
Paycel sala topla hep 100 puan veriyo biraz vazala vermesini reca ediyorum,1,2024-09-19 06:53:24,2024,9
Her ay 273 tl daha fazla faturama yansıtıyor. 550 tl olan paket bana 1.300 tl gibi bir meblaya çıkıyor. Tamamen hırsızlık!!,1,2024-09-18 23:36:11,2024,9
İki aydır mail atıyorum müşteri hizmetlerini arıyorum bir işlem şifresi 4 rakamlı şifre sizin tarafınızdan şifre gelmiyor ne yapmalıyım sürekli sizimi arayıp durmalıyız yada bu nasıl müşteri memnuniyeti anlamış değilim neden var o zaman bu sistem kullanmayalım daha iyi yada kaldırın bu uygulamayı,1,2024-09-18 22:25:53,2024,9
Paycell Benim Paramı Göndermedi O Yüzden 1 Yıldız,1,2024-09-18 19:45:33,2024,9
Çok iyi bir uygulama diyebiliriz,5,2024-09-18 15:19:43,2024,9
Paycell kullanmayın.,1,2024-09-18 12:28:05,2024,9
Sürekli sistem hatalarına maruz kalıyorum paycell kartım var açtırmıyorum,1,2024-09-18 08:35:42,2024,9
İyi,5,2024-09-18 07:28:02,2024,9
Şifremi giremiyorum yenile diyor arıyorum yanlış şifre diyor,1,2024-09-16 16:23:38,2024,9
Lanet girsin böyle uygulamaya içine bile giremiyorum kim bulduysa Alah bin belasını versin insanı çileden çıkarıyo,1,2024-09-16 02:38:09,2024,9
Abonelerden diğer operatörlere göre çok fazla para kazanan türkcell yetmememiş birde paycell ile para kazanayım demiş Normalde bedavaya yapılan işlemler paycellde çok aşırı komisyon alıyorlar. Devletin denetlemesi yokmu vatandaşı böyle kandıra kandıra para alıyor bu bunun gibi uygulamalar kapatılmalı birde ceza verilmeliki bidaha yapamasınlar,1,2024-09-15 18:11:07,2024,9
Çok iyi,5,2024-09-15 18:03:27,2024,9
👏👑👏,5,2024-09-15 17:22:28,2024,9
"Son güncelleme geldikten sonra uygulama açılmıyor, şifreyi girdikten sonra kendini kapatıyor",1,2024-09-15 14:15:51,2024,9
İnanmayın bunlara,1,2024-09-15 12:44:26,2024,9
tamamen hırsızlık üzte kurulmuş sistem,1,2024-09-15 11:48:26,2024,9
Babasiym onay veriyorum Numara bana ait adım Ramazan kurt izin veriyorum,5,2024-09-15 10:41:05,2024,9
Yorumlara bakınca vazgeçtim,1,2024-09-14 13:36:33,2024,9
Güzel bir uygulama ama olmamıs,5,2024-09-14 12:42:42,2024,9
Berbat bi uygulama. Interneti 1 gb 1000 puan verdiği haftalık sallama 100 puan. Hiç bi geliri yok sadece senede bir defa birini davet ederseniz biraz oluru var . Yoksa bi ise yaramaz,1,2024-09-14 10:55:35,2024,9
Harika,5,2024-09-13 22:14:42,2024,9
Turkcell neden tek yaptığın yorumlara yok şikayet ve önerilerinizi şuraya şuraya aktarın yazmak?Düzeltmiyosunuzda orda kalıyor.,5,2024-09-13 20:11:30,2024,9
Hiç biseye yatamaz uygulamaya bile giremiyoruz,1,2024-09-13 16:57:22,2024,9
Şifremi unuttum beni müşterileri hizmetlerini aramaya yönlendiriyor.sacmalik,1,2024-09-13 10:24:35,2024,9
Beş para etmez bir uygulama puanlarımı göremiyorum uygulamayı geri siliyorum sahtekar dolandırıcı Turkcell'in yaptığı uygulama bu kadar olur,1,2024-09-13 00:12:01,2024,9
Muhteşem bir durum.,5,2024-09-12 20:41:03,2024,9
Sayın peycell a.ş uygulama şifrem bloke olmuştur şifremi yenileyemiyorum telesekreter bizden işlem için uygulama sifresi istiyor aksi halde müşteri temsilciniz de yok eğer ki benim hesabım açılmazsa türkcell - paycell A.Ş adına. Hukuki işlem başlatacagim haberiniz olsun Saygılarımla arz ederim,1,2024-09-12 20:30:27,2024,9
Uygulama şifremi unuttum yenilemek istiyorum ama müşteri hizmetleri aradığımda yine şifre istiyor şifremi bilsem seni mi ararım,1,2024-09-12 16:30:56,2024,9
arada veriyor internet ya,5,2024-09-12 16:01:46,2024,9
Harika,5,2024-09-11 15:39:30,2024,9
kolaylık sağlıyor,5,2024-09-11 08:50:55,2024,9
Şifre bölümünde reklam uygulama reklamı çıkıyor böyle saçmalık olurmu şifremi giriş yapamıyorum o bölümde reklam olduğu için ilgilenen olurmu acaba,1,2024-09-10 18:03:26,2024,9
Sifiramnı unutıö,5,2024-09-09 23:20:41,2024,9
Bende habersiz paycel açması,1,2024-09-09 11:37:08,2024,9
İğrenç bir uygulama hesabım bloke oldu tuz defa aradım bir türlü giriş yapılmıyoe,1,2024-09-09 10:17:00,2024,9
Her hafta yüz puan veriyo 1 GB içinse 2500 puan gerek ve her 10 günde bir 100 puan gidiyo düzeltilmeli,1,2024-09-08 13:04:20,2024,9
Uygulama bir yıldızı bile haketmiyor 3 kere günlük 1 GB aldım kalan puanlarım 12 Eylül'de son buluyor puanlar boşa gitmesin diye günlük 1 GB Instagram almak istedim puanlarınla satın almak istediğin katalogta aylık maksimum limitine ulaştığın için işlemini gerçekleştiremiyoruz iyi de ben daha önce hiç günlük 1 GB Instagram paketini hiç almadım nasıl limit doluyor bu nasıl bir saçmalık diğer paketlerle ne alakası var tamamen berbat bir uygulama,1,2024-09-08 10:23:18,2024,9
Bu kadar saçma bir platform hayatımda hiç görmedim para gönderiyorum yok o karta atamazsın yok bu hesaba gönderemezsin kimlik kartımı tanımlamama rağmen 2750 TL faturama yansıtmalı bakiye verdi bana 1000 TL'sini çekmeme izin veriyor saçma sapan şeyler sanki ben ödemiyorum o faturayı kesinlikle kullanmanızı tavsiye etmiyorum Ayrıca komisyonları çok yüksek pişmanım en kısa sürede içinde ki bakiye bitsin iptal edicem. Sakın bulaşmayın!,5,2024-09-07 19:50:19,2024,9
Bu uygulama kadar hırsız üçkağıtçı uygulama yok işlem yaparken kolay para alıyor çekmeye gelirken hata veriyor kesintileri zaten aşırı fazla bankadan çok Güncel yorum basit bir taksit ödemesini en az 10 sefer uğraştırıyor artık ödemelere giriş bile yapılmıyor rezalet,5,2024-09-07 06:55:39,2024,9
ilk başta kartı yerel marketten almıştım Turkcell bayilerine gittiğimde merkez bayiye gidin diyerek geçiştiriyorlardı başka bir bayiye gidince böyle birşeye gerek yok dedi boş yere kartı iptal edip turkcell bayisinden yeni kart almıştım bu olay dışında kullanımı kolay uygulama anlamında sorun yaşamadım gerekli görüyorsanız kullanılabilir,4,2024-09-07 01:55:15,2024,9
"23. ünden beri, bir hata oluştu uygulamaya devam edemiyor hatası alıyorum ve hatanın nedeni de belli değil. Teknik ekibe yazdım ama iki haftadır geçiştirme cevaplarla oyalanıyorum. Şifre yazma yerine rakam girişi yapılamıyor, kopyala yapıştır da işe yaramıyor.",1,2024-09-06 18:14:22,2024,9
Uygulamaya giriş yapıyorum giriş yaptığım gibi tekrardan çıkış yapıyor güncellemesini falan hepsini yapmışım yalnız uygulama bana bu hatayı veriyor,1,2024-09-06 15:45:54,2024,9
2 ay boyunca faturana yansıt 30 tl ücret aldılar. 3 ayda bir alınan ücreti her ay yansıtıyorlar dikkatli olun. Dolandırılıcık işlemini resmi olarak yapıyorlar,1,2024-09-06 12:56:07,2024,9
"nfc kimlik taramasını kaldırın , iban ile manuel gönderin yapın,, bide sanal karttan ana karta geri yüklemeyi yapma özelligi koyun,",1,2024-09-06 11:36:53,2024,9
Şifremi unuttum yenilemeye çalışıyorum eski şifremi istiyor Turkcell helal olsun uygulamanız berbat ötesi biseyide doğru yapın,1,2024-09-06 01:51:10,2024,9
Fatura ödeme kısmında Vodafone yok eklerseniz çok güzel olur,4,2024-09-05 12:01:19,2024,9
Hesabımdan 1391 TL çekilmiş... Facebook yazıyor bu uygulama girince oldu,1,2024-09-05 04:32:26,2024,9
Sizin yapacağınız uygulamadında verdiğiniz hizmetinde lanet olsun be iğrenc bşr uygulama uygulamayı bloke ettim diyorum beni müşteri hizmetlerine yönlendiriyor ortada uygulamaya girilen şifre istiyor ulan şifreyi bilsem zaten girerim bşr daha türkcele gecersem namerdim berbat bir uygulama iprenc ötesi,1,2024-09-04 23:57:47,2024,9
Gayet güzel,5,2024-09-04 17:31:03,2024,9
6 haneli şifrenizi giriniz yazan yere 4 haneli şifre girelebiliyo ona da hatalı diyor,1,2024-09-04 09:21:50,2024,9
bloke şifre kaldırılmıyor ne aptal bi sisteminiz var,1,2024-09-04 08:57:09,2024,9
Süper bir uygulama,5,2024-09-04 01:59:02,2024,9
Hesap silme niye yok😡😡,1,2024-09-03 22:25:21,2024,9
Kartlarım arası transfer yaparken sıkıntı yaşıyorum bi ara severek kullanıyodum ama artık işime yaramıyor,1,2024-09-03 21:47:50,2024,9
Maalesef giremiyorum,1,2024-09-03 18:20:31,2024,9
nediliyim fena deyil,3,2024-09-03 17:47:47,2024,9
Güzel değil,1,2024-09-03 16:20:38,2024,9
Herkes şikayetçi ama düzeltilen birşey yok. Nasıl bir iş yürütüyorsunuz belli değil. Eski pay ell i geri getirin ki kimse mağdur olmasın. Yoksa beş para etmez bir uygulama.,1,2024-09-03 15:45:15,2024,9
Mrb ben bu uygulamayı kullanmıyorum fakat bana bugün bir msj geldi 69 TL artı 4.00tl işlem ücreti kasilmistir diye ama herhangi bir benden para çıkışı olmamis,1,2024-09-03 14:20:54,2024,9
Ağa hiç tavsiye etmiyorum 1hafta kulandiktan sonra anne baba TC kimlik dorulamasi istiyo Buna bı çözüm bulsunlar 👎,1,2024-09-03 08:47:55,2024,9
Bosuna indirmeyin insani kanser eder 1 yildiz bile cok,1,2024-09-03 07:38:18,2024,9
Yılar yılar önce kendime hesap açtım ve yanlışlıkla sildim payceli ve tekrar indirim kendime hesap açacaktım olmadı lütfen düzeltin paycel çok güzel ama. Hesap açmıyor lütfen en kısa zamanda düzeltin 👍,1,2024-09-03 00:36:40,2024,9
iğrenç bir uygulama müşteri hizmetlerindeki kadınların hepsi aptal 2 3 kelime ezberlemişler aynı şeyi söyleyip duruyolarlar yardımcı oldukları yok,1,2024-09-02 17:45:00,2024,9
Eskiden kayıtlı kartlarımla para yükleyebiliyordum artık yapamıyorum hesap onaylama gerekiyor artık geri getirin doğrulama yapmadan para yüklemeyi,1,2024-09-02 11:44:15,2024,9
Mobil uygulama şifrem bloke oldu sifre alamıyorum ya kimse yardımcı olmuyor,5,2024-09-02 00:15:22,2024,9
"hem faturaya yansıt var hemde nfc ile kimliği doğrulamak!! Türkcell müşterisi olurken zaten kimlik ibraz ediliyor, tüm bilgileri girmemize rağmen nfc taraması istiyor eğer nfc doğrulaması yapmıyorsa türkcell bayisine gidin deniyor. Madem bilgileri istiyorsunuz Türkcell den alın bilgileri.",1,2024-09-01 16:03:50,2024,9
Okey,5,2024-09-01 12:15:44,2024,9
Türkiyeye gel artık,1,2024-08-31 16:57:56,2024,8
Şifreyi unuttum giremiyorum.yeni sifrede alamiyorum .durmadan para kesmeye çalışıyorsunuz.,1,2024-08-31 15:08:26,2024,8
idare,3,2024-08-31 10:55:30,2024,8
Uygulama ya girememed,5,2024-08-30 22:09:08,2024,8
Değerli paycell ailesi öncelikle uygulamada emeği geçen herkese teşekkür ederim.Lakin şuan şifremi ve hesabımı bloke ettim ama size bir türlü ulaşıp şifremi tekrar aktif edemiyorum lütfen bana uardimdin edin.Sesli yanıt sisteminiz benden şifre istiyor zaten bilsem veya bloke olmasa seni niye ariyayim en yakın zaman da geri donusumunuzu bekliyorum.Sagyilarimla Onur Güngören,5,2024-08-30 20:46:12,2024,8
"Beş kuruş etmezseniz IBAN'nima para yatırdılar üç gündür alamadım,para geri iade bile olmamış.bu ikinci magduriyetim sizi onlarca kez aradım ama hep boş",1,2024-08-30 20:11:18,2024,8
Son derece mükemmel bir uygulama tavsiye ederim,5,2024-08-30 20:09:35,2024,8
Bu kadar saçma uygulama olmaz oyuna kendi hesabim üzerinden 600 TL lik sipariş onaylaticaktim onaylamadilar işlem iptal dedi 5 dk sonra para çekilmiş ve uygulamaya girmemi kısıtlanmış egerki param geri verilmezse şikayetçi olacagim,1,2024-08-30 19:33:07,2024,8
"Kayıt olmak için telefon numaramı giriyorum SMS ile 4 haneli kodu giriyorum,uygulama donuyor,kesinlikle ilerlemiyor paycell logosu ekranda kalıyor. Tekrar tekrar işlemi deniyorum yine aynı.",1,2024-08-30 19:25:45,2024,8
Uygalamada şifremi unuttum bastım güvenlik kodu göndermiyor.,1,2024-08-30 12:55:12,2024,8
Şifremi unutum yeni bi şifre istiyorum acilen sifre bana atinn,1,2024-08-30 11:05:00,2024,8
öncelikle fatura ödeme seçeneğine giriyorum işleme şuan devam edemiyoruz sorunu çıkıyo herşeyde bunu söylüyo bu nasıl bi uygulama oldu böyle son güncellemelerde kötü hal aldı turkcellden soğuttunuz insanı,1,2024-08-30 02:58:22,2024,8
Ya Ben Turkcell'den Bu Kadar Pişman Olacağımı Hiç Tahmin Etmezdim Her Konuda Geriye Düşmüş Bir Operatör Birisi Mobil Ödemeden Birşeyler Alıyor Mobil Ödemeden Nerden Aldıklarını Turkcell Benden Gizliyor Turkcell Müşteri hizmetleri Paycell İndir Diyor İndiriyorum Operatör Degistirmissin Paycell Kullanamazsin Diyor vodafoneden Turkcell geçtim hem aksi Olsa Turkcell İle Paycell İle Ne İsim Olur Yazık Sözleşmem Bitsin Bir Daha Asla 100GB 100 Lira Deseniz Bile Kullanmam Artık Turkcell'i yazık pişmanım,1,2024-08-30 02:09:30,2024,8
Görün diye yorum yapıyorum paycell hesabımı kapatamadım destke istiyorum,5,2024-08-29 17:30:55,2024,8
Peycel üzerinden milleti dolandırıyorlar sizden hiç bir ses yok yardımcı da olmuyorsunuz güvenlik denen bir şey de yok niye sizi kullanıp para kazandırayım,1,2024-08-29 16:19:25,2024,8
Güzel,5,2024-08-29 04:29:35,2024,8
Paycell pişmanlıktır arkadaşlar. Adamlar tüm tutarları faturama yansıttılar. Müşteri hizmetlerine ulaşması apayrı bir dert. Uzak durum. Pişman olursunuz.,1,2024-08-28 20:21:00,2024,8
5 para etmet uygulama şifre bloke oldu alamiyorum müşteri temsilcisi yok sekreter bir şeyler söylüyor uygulamaya tekrar giriyorum dönüp dolaşıp aynı teraneler,1,2024-08-28 19:32:37,2024,8
"Paycell kartı ptt den para ile satın aldım, kartı kullanmıyorum aylık kart aidatı alıyor çok ilginç uygulamayı kaldırdım kartı kırdım, bakalım şimdi ne olacak,merak ediyorum.",1,2024-08-28 18:45:30,2024,8
Yardımlarınız için teşekkürler...,5,2024-08-28 18:00:33,2024,8
"Uygulama şifresini unuttum. Çağrı merkezi uygulamaya, uygulama çağrı merkezine yönlendiriyor. Acil yardım edin. Borcumu ödeyemiyorum.",1,2024-08-27 22:40:23,2024,8
Yazıklar olsun 😭,1,2024-08-27 20:00:36,2024,8
