Yorum,Puan,Tarih,Yıl,Ay
Oyun oynayıp paycell puan kazanmak istiyorum işlem limiti yüzünden oynayamıyorum çok saçma ve sinir bozucu. Parasıyla oynuyoruz kardeşim işlem limiti ne alaka.,1,2024-04-07 02:08:45,2024,4
KART AİDATI İSTİYORLAR HEMDE 3 AYDA BİR. Kartı hiç kullanmadan ve çalıştıramadan istiuorlar. PARA TUZAĞI.,1,2024-04-06 23:08:34,2024,4
Ben paycelli kullandım suan bana kart bilgisi gelmiş ben hiç bir kart kullanmadım bu nasıl oluyor aidat istiyorlar bide bana bilgi verin cimere sşikayet edecem😡😡😡😡😡😡,1,2024-04-06 18:58:17,2024,4
Çok iyiiiiii,5,2024-04-06 14:56:21,2024,4
Aktif kullanıcıyım ama çok fazla problem yaşıyorum mesele şuan şifreyi yeniledim ama sürekli uygulama beni şifre yenileme ekranına aldıgı için giriş yapamıyorum müşteri temsilcisine bağlanmak zaten imkansız giderek kötüleşiyorsunuz lütfen toparlanın.,1,2024-04-06 11:16:31,2024,4
Önermiyorum. Parola sıfırlama yaptırıyor. 6 basamaklı parola istiyor. Sıfırlıyorsunuz. Sonra uygulamaya girişte sizden sadece 4 basamaklı parola alıyor. Türkiye'nin lider teknoloji şirketlerinden birisiniz. Ama haliniz ortada.,1,2024-04-06 03:15:55,2024,4
Paycell parala dogrulanmadigi için şifre sıfırlama yapamiyorum,3,2024-04-06 00:52:59,2024,4
10 numara,5,2024-04-05 23:11:00,2024,4
"Berbat bir uygulama berbat bir firma, dolandirici gibiler, istem disi kart veriyorlar, iptal ettirmemek icin her turlu zorlugu cikartiyorlar Uygulamada bize ulasin bolumu yok, kart kapatma yok!!! Kullanilmayan karta ucret alacagiz diye mesaj atip taciz ediyorlar",1,2024-04-05 18:31:21,2024,4
Çocuğum yanlışlıkla oyun satın aldı geri iade talebinde bulundum yok çektiniz lütfen yardımcı olun.,1,2024-04-05 16:38:05,2024,4
Kardeşim mobile giremiyorum müşteri hizmetlerine ulaşamıyorum nasıl napcam kimse bisi demiyor ya dalgamı geçiyorsunuz insanlarla kendinize gelin lütfen,1,2024-04-05 15:27:59,2024,4
1 Haftadır kazan kazan oynayamıyorum işleminizi şuan gerçekleştiremiyorum hatası veriyo gerçekten yeto,1,2024-04-05 12:14:08,2024,4
Merhaba biraz önce telefonuma mesaj geldi paycelli 1Hazirandan itibaren inkaktif kart aidat tutarı güncellenecektir diye benim inaktif kart üyeliğim yok yani bana 1Hazirandan itibaren para yansıtmayın,1,2024-04-05 11:39:29,2024,4
Ben bunu 1 yıl dan daha uzun süre önce indirmiştim şuan hesabıma yeniden girmek istedim ve şifremi unutmuştum haliyle şifremi unuttuma bastım yeni şifre oluşturmak için numara verdi ne alakaysa artık onu aradım bir türlü o şifreyi yenilememe dair link gelmedi sonra yine aradım denedim bu sefer link geldi linke girdim şifremi yeniledim şifre başarıyla yenilendi dedi fakat uygulamaya girdiğimde şifreyi girmeden bu şifreniz bloke olmustur yeni şifre olusturun diyo bekledim yenisen başlattım ama yok,1,2024-04-04 21:32:27,2024,4
Türkçe'den nefret ediyorum üç gün önce fatura ödedi hiç konuşmadan İnternet paket bittiği soiliorlar alah belası versin saxtekarlar,1,2024-04-04 17:25:20,2024,4
Para tuzağı ıslak imza olmadan abonelik bağlıyorlar,1,2024-04-04 16:51:20,2024,4
Hiç bir işe yaramayan geri zekalı bir uygulama..!,1,2024-04-04 11:23:53,2024,4
İade geldi gözüküyor ama para hesabıma tanımlananmamış 5 gündür bekliyorum,1,2024-04-04 08:05:48,2024,4
Bu nedir ya saçma sapan uygulama,1,2024-04-04 03:29:32,2024,4
Turkcell li değilim kulanabiliyozmu,3,2024-04-03 21:19:34,2024,4
Para transferi sorunu var,5,2024-04-03 17:33:34,2024,4
Ya ben şifremi unuttum ve uygulamaya bağlı olan gmail hesabı kaybettim paycell hesabıma nasıl geri getirebilirim,3,2024-04-03 00:29:39,2024,4
Google play kodları steam kodları vb gibi kodlar lütfen bu paycell uygulamasına eklenizi rica ediyorum. Eskiden ne güzel kodlar vardı ne oldu da kaldırdınız anlamıyorum. Lütfen bu kodları tekrardan yüklemenizi öneriyorum.,1,2024-04-02 07:36:01,2024,4
Mesaj gelmiyor,1,2024-04-01 18:23:42,2024,4
Merhaba Paycell Aylık Ücret kesimi Falan Faturaya Yansıtma Falan Oluyormu Onu Merak Ettim Ona Göre Kullanmayı Düşünüyorum,5,2024-04-01 15:01:12,2024,4
Denemeden birey olmaz. Denemelisiniz ve kazanırsınız,5,2024-04-01 10:37:37,2024,4
Neden kodu hataliyoooor,5,2024-04-01 00:02:28,2024,4
iyi iyi,1,2024-03-31 17:58:16,2024,3
Şifreyi değiştirmek bu kadar mı zor ya,1,2024-03-30 23:45:12,2024,3
Ben böyle birşey başka yerde görmedim. Şifremi unuttuma tıklıyorum mail geliyor linke tıklıyorum parolamı soruyor.Yav şifremi bilseydim zaten parolayı unuttuma tıklamazdım. Yani şifrenizi unutunca şifrenizi soruyor deistiremiyorsunuz,1,2024-03-30 20:23:22,2024,3
"Sırf üstte gözüksün diye beş yıldız veriyorum.Uygulama rezalet youtubeden baktım normalde kartlarim kismina girince ""Kart Ekle""butonu çıkması lazım bende çıkmıyor.Baska biryerden eklenebilir mi diye baktım ama yok.Soktan almıştım kartı ekleyemiyorum.Yardimci olursanız sevinirim lütfen.",5,2024-03-30 16:13:07,2024,3
Konunlardaki marketler yok olanda bizde geçmiyor diyor boş bir uygulama fasat,1,2024-03-30 14:07:15,2024,3
uygulama iyi gibi ama bazı sıkıntıları var. mesela temassız ödeme geçici olarak kapatılabilir geçen kuzenlerim kartı çalıp harcama yapmışlar Allahtan parayı geri ödediler bana. veya geçici olarak kart kapatma gelebilir güvenlik açısından çok iyi olur,4,2024-03-30 11:12:40,2024,3
fatura ödeme ve İstanbul kart yükleme ekleme kayıt yapilamiyor,1,2024-03-30 10:53:44,2024,3
Kimliğimi doğrulamaya çalışıyorum fakat video çekme kısmında pat diye uygulama kapanıyor.,1,2024-03-30 04:34:16,2024,3
Güzel bir etkileşim uygulaması,5,2024-03-29 23:53:27,2024,3
Kesinlikle tavsiye etmiyorum çok yoruyor çok geç valorant oyun pini çok çok pahalı almayın almayın almayın,1,2024-03-29 19:47:22,2024,3
15 Mart tarihinde kredi kartından para yükledim. Aynı tarihte iadesini talep ettim. Bugün ayın 29'u henüz iade işlemim gerçekleşmedi. Kimseye tavsiye etmiyorum. Paranızı yaptırdığınızda iadesini almak istediğinizde oyalıyorlar. Yazık.,1,2024-03-29 16:17:08,2024,3
"Para çekme işlemini neden kaldirdiniz? Ayrica aylik kullanim ucreti, para gonderme masrafi gibi şeyler hic bi bankada kalmadi artik. Bir az olsun kullanicinin aktif kullanmasini istiyorsaniz bu gibi ek ucretleri kaldirmaniz lazim.👎",1,2024-03-29 13:39:29,2024,3
"Ne sipariş verdiysem en hızlı bi şekilde kapımda ,iyiki varsınız",5,2024-03-29 11:27:02,2024,3
Bankalar bile bukadar faiz almıyor lüzumsuz bir uygulama,5,2024-03-29 00:12:43,2024,3
5 kuruş yetmez boş ver yüklemeyin sırf israf insanların kandırmaktan başka bir şey,1,2024-03-28 22:54:25,2024,3
Beş kuruş etmez sırf israf,1,2024-03-28 22:51:09,2024,3
önceden çok güzel uygulamaydı şimdi baya bozulmuş,1,2024-03-28 22:35:52,2024,3
Çalışmıyor,1,2024-03-28 21:03:03,2024,3
"Şifre yenilemede 6 hane var , ugulama şifre girişinde 4 hane ile girmemizi istiyor. İnsanlarla alay mı ediyorsunuz ? Hem zaman , hem internet kaybisiniz. Aşağılık bir uygulama",1,2024-03-28 20:40:46,2024,3
Abi o nasil bildirim sesi siliyorum kullanmicam bu uygulamayi olur olmadik yerde bildirim atiyorsunuz sacma sapan ses. Sildim gitti,1,2024-03-28 19:02:39,2024,3
Puanların son kullanma tarihi kalkarsa çok güzel olacak puanlar sürekli siliniyor nasıl puan biriktirebiliriz o zaman,1,2024-03-28 16:21:47,2024,3
Çok boş bir uygulama tavsiye etmem,1,2024-03-28 16:11:49,2024,3
Paycel e 1 puan veriyorum berbat bir uygulama para aktaramiyorsun emita satim yapilmiyor,1,2024-03-28 07:08:31,2024,3
Şifremi unuttum ve şifre sıfırlama linkine girdiğimde bana eski şifremi soruyor. Böyle saçmalık ilk defa görüyorum. Zaten unuttuğum için sıfırlama yapmak istiyorum. Şaka mısınız siz? Koskoca Turkcell'in yaptığı uygulamaya bak. Şifremi unuttum ve sıfırlama yapamıyorum. Rezillik.,1,2024-03-28 03:53:02,2024,3
Paycell uygulamasını aktif kullanan birisiyim 4.5 kere hesaba 2000 tl yatırıp çektim hesaba bloke kondu yetkilileri arayıp durumu bildirdim bloke kalkması 1 haftaya yakın sürdü şimdide paycell kartıma para yükledim fatura ödemek için o para kartta gözüküyor ama uygulamda gözükmüyor kartım şuan nerede bilmiyorum sanal kartta iade talebi oluşturdum onun için de Max 21 gün süre verdiler güzel sistem herşey çok hızlı tavsiye ederim,1,2024-03-27 23:23:14,2024,3
Yaş kısıtlaması varmı,4,2024-03-27 19:38:59,2024,3
hazır limitim 250 lira dün şok markette 248 TL alışveriş yaptım onaylıyorum olmuyor hep hata verdi yazıklar olsun ramazan mübarek ayında güncelleme yaptım herşeyi yaptım yine aynı tam onaylıyorum işlem hatası diyor rezil olduk...,5,2024-03-27 15:55:50,2024,3
iyi,5,2024-03-27 14:16:03,2024,3
Ben eskide kulanıyordum ama şimdi bir gram internet vermiyo,1,2024-03-27 13:06:33,2024,3
hiç kullanmadım.,5,2024-03-26 19:41:34,2024,3
Ben uzun zamandır kullanıyorum başlarda iyi ve her kampanyası doğruydu üç aydır Trendyol kampanyasına katılıyorum vaadlerini gerçekleştirmiyor kartımda para olmasına rağmen Trendyol siparişimi onayladığim da bakiye yetersiz diyor yazık bide turksele bağlı çok yazık !!!!!!!!,2,2024-03-26 14:10:19,2024,3
İii,5,2024-03-26 12:01:48,2024,3
"Yorumumu sizin isteğinizle düzenliyorum ,belanızı bulun salak herifler mesaj göndermeyin artık",1,2024-03-26 11:36:08,2024,3
Soru cevap oynadım 1000 puanım gelmedi lütfen bakarmisinız,1,2024-03-26 11:27:55,2024,3
YQGCJUYO davet kodum,5,2024-03-26 02:28:57,2024,3
Annem veli beyan kısmını dolduracak fakat sms göder tuşunun arkasında bişe var ama yazmıyor ne olduğu,1,2024-03-25 19:54:14,2024,3
Bloke olan hesabımı açmak için mail gönderiyor. Daha sonra müşteri hizmetlerine yönlendiriyor ama blole kaldırmak için tekrar uygulamaya gönderiyor. 😡,1,2024-03-25 17:18:48,2024,3
Asla uygulamaya giremiyorum açmıyor,1,2024-03-25 02:12:34,2024,3
Uygulama işime yarıyor ama iade konusunda geç uğraştırıyorlar .Sizden ricam ihtiyacım var iade tutarımı hesabıma yansıtır mısınızz,2,2024-03-24 23:22:59,2024,3
Aktivasyonu bir türlü yapamdim,1,2024-03-24 18:19:55,2024,3
"Kart değiştirdim ve uygulama IBANa para atmak istediğimde bir sıkıntı olduğunu beyan ediyor. Defalarca kontrol edip ""sil-yükle"" yapmama rağmen sorun düzelmedi.",3,2024-03-24 13:48:05,2024,3
Ben şuan giremiyorum uygulamayı kullanamıyorum gireceğim zaman direk beni geri çıkarıyor yardımcı olur musunuz,5,2024-03-24 01:00:58,2024,3
Neden her zaman 100puan veryorsunuz?,1,2024-03-23 22:53:33,2024,3
Bir yıldızı bile haketmiyorsunuz kimi 200 TL olurmu bir uygulama satın alacam,1,2024-03-23 22:45:21,2024,3
Sakın yüklemeyin 5 para etmez bir uygulama saçma sapan kriterleri var rezillik,1,2024-03-23 20:00:51,2024,3
Şansım olsa puan vermem bile çok kötü bı kart telefondan şifreyi degistiremiyorump giriyorum ama şifre değişmiyor karta para yüklemeye çalışıyorum yüklenmiyor o kart in numarası çıkmıyor başka kartımda yok fakat böle oluyor bankadan da yükleyemiyorum asla almayın 10 TL biz gider şokta satılıyor 10 TL ye asla almayın.,1,2024-03-23 14:47:03,2024,3
Şifremi unuttum,5,2024-03-23 12:57:37,2024,3
Fatura ödemeye çalışıyorum 3 gündür şifre gelmiyor,5,2024-03-23 12:02:32,2024,3
Hızlı teslimat,5,2024-03-23 04:46:42,2024,3
Milli piyango ya yükleme yapabiliyorum şimdi yapamıyorum,2,2024-03-23 03:50:44,2024,3
Çok güzel,5,2024-03-23 00:14:24,2024,3
Kimlik doğrulama yöntemi daha kolay olsaydı daha iyi olurdu,5,2024-03-22 14:57:32,2024,3
"sistem cok basarili ancak the bee keeper filmindeki gibi paycellde cetelesmis bir organize suc yapisi herkesin icerideki parasinin uzerine mafya gibi cokuyor, tum paranizi kaptirirsiniz uzak durun.",1,2024-03-22 14:53:24,2024,3
param yok,1,2024-03-22 13:26:42,2024,3
Şifremi değiştirmek için şifremi unuttum diyorum ama yine şifre istiyo. Bu nasıl mantık,1,2024-03-22 13:19:48,2024,3
Hesaba giriş yapamadım eski olduğu ve şifre işlemlerinin artık 6 rakam olduğu söylendi hesabı iptal edip yeni hesap açmak zorunda kaldım.,4,2024-03-22 11:31:56,2024,3
Şifremi Unuttum Ve Hiç Bir Şekilde Erişim Sağlayamıyorum Bilgisi Olan Var Mı??,5,2024-03-22 08:39:43,2024,3
"Emeğe saygı her şeyden önce insanlık ahlakıdır. Paycellin çok faydasını gördüm. Ama son zamanlarda kampanyalar epey azalmış çoğu oyun uygulamalarda geçerli iade veriyor oysaki benim oyun takibim ve bağımlılığım yok. Bana, market,eczane,e-ticaret harcama iadeleri lazım. Ayrıca puanla GB alımında stoklar çoğu kez dolu puan oldukça almak sınırsız olmalı. Önerilerim dikkate alınır diye düşünüyorum.",5,2024-03-22 06:31:17,2024,3
"Müşteri hizmetleri çok iyi yardımcı oluyor diğer cüzdan uygulamaları gibi bahane bulmuyor. Kampanya ve fırsatlarıda çok iyi, beğendim.",5,2024-03-21 23:08:18,2024,3
"Yaa lutfen yardimci olun kizim yanlislikla yuklu uygilamadan 700 tl lik bir paket satin almis, nasil iadesini geri alabilirim",1,2024-03-21 17:49:20,2024,3
Süper,5,2024-03-21 13:17:54,2024,3
Paycell uygulamasından hissemi sattım ama bakiyem çekilebilir bakiye olmasına rağmen birşeyler ters gitti diyor.paramı çekemiyorum.lütfen yardımcı olur musunuz?,1,2024-03-21 11:59:03,2024,3
Güzel,3,2024-03-21 04:07:28,2024,3
Hesabım dondurulmuş yeni şifre alamıyorum e posta adresine birşey falan gelmiyor,3,2024-03-21 00:25:54,2024,3
hatika bir uygulama iban bile geldi doğrulama kalktı galiba yatırım geldi birde dolar falan alanilsek müq olcak,5,2024-03-20 16:26:06,2024,3
Öncelikle 5 yıldız vermemin sebebi yorum üstte gözüksün diye 17 mart pazar günü banka hesabımdan paycelle 290 tl attım hâlâ gelmedi Müşteri hizmetlerini aradaım e postadan şikayet oluşturdum 3 iş günü içerisinde düşer düşer diyor Para ortada yok ve bu sorun biran önce çözülmezse bi avukat bulup tazminat davası açacağım paycelle,5,2024-03-20 16:06:21,2024,3
Paycell para yatırdım oyun içerisinde paket almak istedim alamadım güvenilir bir site degil,1,2024-03-20 12:28:49,2024,3
Bu nasıl bir şey ya puan kasmak için uğraşıyom internet lazım bende her hafta 300 de kalıyor 400e çıkıyor sonraki hafta tekrardqn 300,1,2024-03-20 07:24:34,2024,3
İyi,5,2024-03-19 22:38:56,2024,3
Almayın aldırmayın uğrasılmaz,1,2024-03-19 18:04:36,2024,3
Ya benim anlamadığım yan uygulamalarda bu kadar çok veri harcanıyor bu neden fazla veri harcamanızı istiyor bence daha az alsanız daha iyi olur,2,2024-03-19 15:45:59,2024,3
Benim hesabıma bloke kondu ve düzeltmeye calıştım ama olmadı,1,2024-03-19 15:18:13,2024,3
Hesabım donduruldu eposta adresine şifre istediğim halde gelmiyor ve giriş yapamıyorum hiç bir şekilde.,1,2024-03-19 11:08:34,2024,3
paycell para kesiyor mu,1,2024-03-19 10:31:04,2024,3
Para yüklediğim kart kapantı. Param gitti. Yeni karta da para yükleyemiyorum.,1,2024-03-18 19:40:54,2024,3
verim alamiyorum,2,2024-03-18 13:29:04,2024,3
Eveet. Eskiden paycell kullanıyordum vr hat değiştirdim. Şimdi hesabımın bloke olduğunu ve ve bu numarayı arayarak hesabımı açtırabileceğimi söylüyor. Numarayı arıyorum hesabınızın şifresinin son kullanma tarihi geçmiştir uygulamaya girip yenileyin diyor fakat ben uygulamaya giremiyorum. Canlı desteğe bağlanmak istiyorum yine şifre istiyor yine aynı muhabbet. Yani asla ulaşamıyorum.,1,2024-03-18 13:04:34,2024,3
"Bu uygulama hiçbir puanı haketmiyor, uygulamayı sildim. Daha sonra tekrar indirdim ama uygulama açılmadı.",1,2024-03-18 10:45:49,2024,3
Müşteri hizmetlerin aradım 10 dakikadır saçma sapan bir müzik çalıyor ama cevap veren yok Olurda bir sıkıntı yaşarsanız müşteri hizmetlerine ulaşamayacağınızın bilinciyle indirebilirsiniz,1,2024-03-18 07:59:57,2024,3
Çok iyi kesin indirin,5,2024-03-17 12:02:07,2024,3
Bloke kaldırılmiyor lütfen düzeltin,1,2024-03-17 11:34:24,2024,3
Paysell uyggulasi indiremiyorum,1,2024-03-17 10:59:08,2024,3
Tlfnda root var diyor uygulamayi açmıyor neden açmıyor? yardımcı olursanız sevinirim,1,2024-03-17 00:18:49,2024,3
Paycell ile ilgili bir bağlantım olmaması halinde turkcell faturama yansıtılarak işlem yapılıyor müşteri hizmetlerini aradığımda bizim yapabileceğimiz birşey yok deniliyor ben böyle bir şey görmedim şikayetimi kime ileteceğim bana en kısa sürede dönüş sağlarsanız memnun olurum saygılar,1,2024-03-16 20:43:28,2024,3
Aylık kullanım ücretini benim yüklü olan bakiyemden mi kesiyorsunuz?,5,2024-03-16 20:35:55,2024,3
Paycell hesabıma 9 bin TL nakit yükledim hiçbir sebeb yokken kartima bloke koyuldu müşteri hizmetleri ni arayıp aciliyetimi dile getirmeme rağmen hala bir dönüş yapılmadı.,1,2024-03-16 16:12:53,2024,3
Her Hafta Salla Kazan 100 Puan Veriyor😑,1,2024-03-16 16:03:43,2024,3
Turkcell neden yaptığın hey sey kötü? Sorunumun çözülmesini iştemiyorum zaten ininal kullanacağım. Sadece soruma cevap ver.,1,2024-03-16 13:14:07,2024,3
Yeterli puan yok,1,2024-03-16 07:53:40,2024,3
Donmuş payccel açılmıyor nedeni nedir Olmuyor bana yardımcı olun... Çok önemli işim vardır acil lütfen hatde biraz çabuk olun dondurulmuş giriş olmuyor donmuş olmuyor geliştirici,3,2024-03-15 15:15:27,2024,3
Kampanyalardan engellenmişim gibi mevcut kampanyaların çoğunu göremiyorum.,1,2024-03-15 09:49:08,2024,3
Abe asla indirmeyin sakın ki kartını almayın bakın kampanya yapıyoruz geri iade TL hediye vermiyor kartı boş ATM den para da kesiyor iyi değil indirmeyin..,1,2024-03-15 01:44:44,2024,3
Son güncelleme ile fatura ödeyemiyorum uygulama kapanıyor Uygulama düzeldi teşekkür ederim,5,2024-03-14 20:43:03,2024,3
Lütfen pubg paycel kartını Konya'ya da getirin..,5,2024-03-14 16:02:05,2024,3
"Sitenize girip dijital platform üyeliklerinde cashback kampanyası görüp kart aldım, üyeliğimi aktifleştirdim. Fakat uygulamanıza girdiğimde böyle bir kampanya görmüyorum. Müşteri hizmetlerini arayıp kayit açtırıyorum, gelen cevap ""KATILIM ŞARTLARINI SAĞLAMIYORSUNUZ!"" katılım şartları paycell müşterisi olmak. Hangi şartı sağlamıyorum acaba!! ( Ayrıca diğer paycell kullanan arkadaşlarımın mobil uygulamalarindada bu kampanya yok bilginize! Konu çözüme kavuştu. Teşekkürler.",4,2024-03-14 14:19:16,2024,3
Paycell in internet sitesinde yer alan kampanyalar telefonumdaki paycell uygulamasında görünmüyor kişiye özel kampanya mı oluşturuluyor acaba,1,2024-03-14 12:21:49,2024,3
Üyelik iptal edemiyorum çok kötü nasıl iptal edebilirim,1,2024-03-14 10:08:07,2024,3
Şifremi unutmuştum değiştirdim ama hesap dondurldu günlerdir bekliyorum düzelir diye hala açılmadı silip indirdin gene olmadı,5,2024-03-14 00:29:01,2024,3
"Kimlik doğrulama yüz tanıma yüzümü bir türlü tanımıyor paycell,le tanıştığımda beri hep sorun kullanılacak bir uygulama değil çok sorumsuz sunuz",5,2024-03-13 20:09:12,2024,3
Giriş yapamıyorum kaç keredir girmeye çalışıyorum sms kodu göndermiyorlar yardımmmm!!!,5,2024-03-13 19:52:14,2024,3
Eliniz dert görmesin kendi bilgilerimi girmeme rağmen babamın hesabına girdim,5,2024-03-13 17:45:07,2024,3
1₺ yüklemeyin. 2749₺ yok 10 iş günü bekleyin olmazsa tekrar başvurusunu diyorlar. Sakın. Uzak durun,1,2024-03-13 17:05:20,2024,3
Para yükleme sınırı daha fazla olması gerekir banka kartında ücretsiz 2500 TL ücretsiz üzeri ücretli en az 5000 TL gibi olması gerekir bu dönemde çok az .,3,2024-03-13 16:54:22,2024,3
Hizliveuygulanabilir,5,2024-03-13 12:58:21,2024,3
"""Salla Topla""dan kazandığım hediye puanlar asla tanımlanmıyor. Sadece göstediğiyle kalıyor. Böyle bir şeyin acilen düzeltilmesi gerek. Yoksa ""Salla Topla""nın bir anlamı kalmıyor. Boşuna bizi kandırıyorsunuz.",1,2024-03-12 23:19:46,2024,3
Ben boyle uygulaminin ta amk boyle sacma bi uygulama gormedim,5,2024-03-12 12:28:36,2024,3
i şifresini değiştirmeye çalışıyorum şifreyi sıfırlamaya çalışıyorum hiçbir şekilde paycell hizmet müşteri hizmetlerini arıyorum hiçbir şekilde yardımcı olunmuyor insanları mağdur ediyorsunuz ya bu şekilde çalışacaksınız hiçbir şekilde yani bu uygulamayı yapmayın,1,2024-03-12 11:30:35,2024,3
Böyle devam iyi gidiyorsunuz,5,2024-03-11 18:46:38,2024,3
Uygulamanın açıklama kısmında faturanıza yansıt özelliği ile para çekin havale yapın yazıyor fakat gerçekte olan ibana transfer edemessiniz transfer alırsınız şimdi ibana transfer yok ise ben bu uygulamayı ne yapayım,1,2024-03-11 04:39:08,2024,3
Şifre yenilemesi gerekiyor diye uyarı veriyor. Yenile dediğimde e posta adresime şifre yenileme linki gönderildiğini söylüyor. Fakat gelen bir posta yok. Farklı günlerde defalarca denedim. Fakat sorun devam ediyor.,3,2024-03-11 02:02:43,2024,3
Böyle rezil bir uygulama görmedim ya kartımda para olmadığına rağmen '' işleminizi yapamıyoruz sonra deneyiniz'' diyo kafayı yememe az kaldı,1,2024-03-10 15:59:44,2024,3
Şifre gelsin,3,2024-03-10 15:51:04,2024,3
7 tl ye 1000 puan vardı para gitti puan yok ortadq,1,2024-03-09 20:58:48,2024,3
En iyisi paycell,5,2024-03-09 20:26:36,2024,3
Süper,5,2024-03-09 20:13:36,2024,3
Bana giriş kodu gelmiyor lütfen yardım edin acil,2,2024-03-09 18:39:22,2024,3
Bu kanalı seviyorum,5,2024-03-09 17:54:12,2024,3
İyi sen teşekkür ederim ⭐⭐⭐⭐⭐,5,2024-03-09 00:36:13,2024,3
Turkcell bütün uygulamalarinda rahatsızım hepsi çok saçma ve boş yerlere sürüklüyo o yüzden bu uygulama puanim 1,1,2024-03-08 21:53:04,2024,3
Ben yüklüyorum sonra kart donduruldu yazıyo,5,2024-03-08 21:29:34,2024,3
Uygulamaya numarayla giriş yapmak istediğimde hesap kayıtlı diyor giremiyorum şifremi unuttum deyince de bana hiç kullanmadiğım bir e posta gösteriyor yardımcı olur musunuz,5,2024-03-08 21:14:23,2024,3
Hayatımda gördüğüm en kötü uygulama sürekli hata veriyor,1,2024-03-08 19:33:51,2024,3
İsteye bagli,5,2024-03-07 21:24:05,2024,3
Paysell kullanamiyorum neden mobil ödeme yapamiyorum,2,2024-03-07 20:31:20,2024,3
Bana reklam reklam yapmayın rahatsız oluyorum beni rahat birakin size ihtiyacım yoktur,1,2024-03-07 19:39:37,2024,3
"Kampanyalara katılmak zulüm gibi, toplu katılım yapılabilir",4,2024-03-07 11:23:37,2024,3
güzel,5,2024-03-06 21:54:38,2024,3
"Financell alışveriş kredisini kullandigima binlerce kez pişmanım fatura başı işlem ücreti ne demek, Allah tan korkunuz yok. insanlardan haraç keser gibi.krediyi bitirdikten sonra ne paycell nede turkcell hayatım boyunca kullanmam",1,2024-03-06 10:44:37,2024,3
Bu uygulama çok güzel olmuş yapanın ellerine emeğine yüreğine sağlık,5,2024-03-05 14:13:38,2024,3
Hayatımda gördüğüm en rezil uygulama Turkcell faturamı bile ödeyemiyorum,1,2024-03-05 12:27:24,2024,3
malesef.....,1,2024-03-05 10:44:08,2024,3
Her defasında ayrı sorun yaşamaktan bıktım. Paycell bir taraftan borsa hesabı bir taraftan hepsi sorunlular... Parana kafalarına göre sistem arızası diyip en yakın zamanda hesabına yansicaktır demeleri ayrı sorun... Şu anda yatırım hesabımdaki 78$ ortalıkta yok nereye gitti belli değil bakiye 0$ görünüyor.,1,2024-03-05 09:57:52,2024,3
Hazir limit koymus faiziyle para satiyor.adima kayitli baska bir hatta giris yaptim diye engelledi faiziyle parayi kullandirmiyor musteri hiznetleri vervat burinin dedigi oburubu tutmuyor.uc ay param bubkarda kaldi alana kadar 50 defa mail attim. hergun mesaj sunu getir sukadar puan vs yalan dolan.PAPARADAN SASMAYIN,1,2024-03-04 17:15:11,2024,3
çok kaliteli bir uygulama tavsiye ederim..,5,2024-03-04 17:09:38,2024,3
6 haneli şifre aldım yeniledim 4 hane yazıyor sifrede saçmalığa bak,1,2024-03-04 16:29:02,2024,3
"KESİNLİKLE KULLANMAYIN. Hesaba para yükledim ancak hesapta görünmedi müşteri hizmetleri ile görüştüm düzeltmeleri 3 gün sürdü, hesaba yüklediğim 350₺ erimiş 347₺ hesaba geçmiş +2 küsür lira da olmayan karta aidat kesmişler. İçerideki parayla Türkcell faturamı ödemek istedim kendi fatura ödemesinden dahi kesinti yapıyor. REZİL, ÇÖP, GEREKSİZ, SOYGUNCULAR.",1,2024-03-04 16:18:35,2024,3
Hesabım kapalı diyor lütfen açınnnnn,5,2024-03-03 19:49:56,2024,3
Kimliğimi dogruliyamiyorum sinirlendim bu uygulamayı kaldırıyorum kaldirilmiyor bu ne rezillik..birde üzerine faturada her ay para alıyorsunuz.. sim kart evet değişti ama telefonu kullanan yine aynı kişi size neyi ispT etmem gerekiyor bir sim kart değişikliğine 2000 tl para verdim şaka gibi hala şifre diyor gondermiyorsunda.. alarmı ediyorsunuz....lanet oksun size hırsızlara kolaylık sağlarsınız ama .doğru insanida ugrastirirsiniz .,1,2024-03-03 19:36:19,2024,3
Maalesef yükledim ama.ne para gönderebiliyorum ne de alışveriş kimlik doğrulama hatası diyor sürekli iki bin TL boşuna faturama yansiycaz,1,2024-03-03 17:30:35,2024,3
Sayın turkcell uygulamada hediye dünyam sistemi çok yanlış bence benim 2000 puanım var ayda 3 kez günlük 1 GB alabilirsin diyor 1 kere alınca aylık limite ulaştı diyor bu sistemi düzeltmenizi çok isterim herkes istediği kadar almalı puanlar boşa gidiyor çünkü umarım ki bu sorunu çözersiniz,2,2024-03-03 12:37:27,2024,3
Çok güzel,5,2024-03-03 11:15:20,2024,3
Karta neden bloke attınız hiç anlamıyorum güvenleğiniz için incelemeye alınmış kredi kartımısın hesaba para aktardık sonrası çekildi neden bloke ettiniz ki hesabı 🤔,1,2024-03-03 07:50:23,2024,3
Kimlik doğrulayamıyoruz hata veriyor,1,2024-03-02 21:26:09,2024,3
Çok iyii tabi sonradan bi sorun çıkmazsa,5,2024-03-02 20:10:14,2024,3
Arayüzünü beğenmedim lütfen değiştirin.,5,2024-03-02 19:29:26,2024,3
Çok güzel uygulama.,5,2024-03-02 10:34:09,2024,3
Guzel,5,2024-03-02 04:39:03,2024,3
